,tweet_text,sentiment
56227,rafinha entrato cuori tanto livello calcistico comunque sublime spessore umano grinta cuore parti po sentiva mancanza riprendirafinha,1
29030,da interista dissocio stupidita chiunque grande giocatore prescindere forza ,1
28988,oltre qualsiasi rivalita gioia bambino sempre speranza mondo migliore invitiamo fare modo regali gioia credete dice calcio emozioni ,1
56259,ariveder david buona partita serie a,1
56258,grazie stephan rimarrai sempre treno svizzero dispiace vai via in bocca lupo x nuova avventura tiro sempre x te nuova squadra nazionale ,1
132666,quindi filosofia vita meglio stare confort assoluto osannato servito riverito oppure mettersi gioco sempre e cercare migliorarsi ,1
132664,grazie essere capitano centravanti l inter merita ,1
28995,sono tifoso interista visto partita casa preferisco l ambiente fa schifo grande ,1
132657,lo vorrei sempre squadra vince cosi me interessa vincere,1
101841,si e vero spiegame perche lasci casa giocatore ninja con stasera vinto partita lo vojo di ora all intere restera pe sempre noi ,1
56249,ottima prestazione joao continua cosi sempre fondamentale noi trasformando insulti applausi ,1
29003,benvenuto italia finalmente puoi coronare sogno essere panchinaro mangiuchicccc ,1
132652,bella pascolata ieri ,1
29004,senza l ubriacone vince amala amano vadano fare culo ,1
56248,ti adoro fratello bello calcio uomo amico campione ,1
56245,ma sticazzi comprate campioni canottiera sporca sugo vanno bene ,1
101850,oggi abbraccerei felicita aspettiamo l annuncio cr7 juventus cristiano,1
56242,daje ja ora facce piagne gioia ,1
132642,auguri buon natale te tutta famiglia ,1
29013,grazie strappero fauci tartarughe me spalmero faccia comprare crema troppo facile ,1
56241,appena incontrato all aeroporto lisbona disponibile gentile signore complimenti ,1
101854,ciao onorati averti due anni auguriamo grande carriera,1
29018,te amo negrito bello,1
132632,sara veramente dura vederti lontano napoli soprattutto avversario bocca lupo pepe noi forzanapolisempre,1
56233,forza marko buon inizio mondiale torna presto vedere talento aspettiamo bianconero,1
132628,io orgoglioso capitano cosi paese supporttheswiss,1
101864,dovrebbe ringrazia ogni gg altro miniera ,1
132625,se scrivi vero te frustrato aspetta tweet frustrati sfogare proprie frustrazioni praticamente frustinception contento tu saluti ,1
101866,ti voglio bene fenomeno grazie tutto siamotuttikoulibaly,1
132620, dicembre didascalia dellultima foto fede citato felicita postandola ig posso dire ,1
56182,sei centrocampisti forti roma mai avuto andrai via lascerai comunque ricordo grandissimo giocatore ,1
28849,grande juan fatto bellissimo mondiale aspettiamo torino,1
56359,ahaha brilliant mate,1
133023,non so dirlo sembra stato sempre qui maglia calza seconda pelle cr7juve,1
56497,mertens grande il migliore insieme radja,1
28668,sei miogliore jesus ,1
56495,jr7live cr7day eleganza immensa sorriso sicuro classe inarrivabile fuori campo grazie averlo portato bianconero finoallafine forza juve,1
28673,sei fortissimo roma e fortunata averti ,1
133013,un grande campione soprattutto grande uomo buona fortuna sempre cuori,1
28676,e grande notte puo dormire tranquillo posto stesso,1
133007,grande cucurella ,1
28682,tanti auguri bimbo bello ,1
133005,ho sogno cuore marione campione mondo,1
56484,grazie fatto lhai fatto bocca lupo lupo ,1
56483,tutto mondo paese sfotte volta capisco scandalizzi ancora detto juventino dico stra simpatica scrivi benissimo saluti trentino,1
28665,non dimenticarti mettere maglietta cr7 disposizione mondo sito ufficiale gia attesa completa divisa l allenamento grande junvetus ,1
101577,buonasera davvero vicino l accordo ed,1
101580,bravi stesso rifaremo francia perden gallesetifaperu gallese italia preparadosparatodo per,1
28698,sei bravo impostare marcatura pippa 7 goal presi soprattutto x dormite diciamo oramai sei fotocopia julio cesar,1
101585,grazie resterai sempre ,1
28700,quando innamorato riesci dormire realta bella sogni finoallafine,1
101587,certi amori finiscono giri immensi poi ritornano editorna forzanapolisempre,1
101589,classico quando difficolta insulta pero insultano poi offende 60 anni minimo ora crescere diventare uomini cosa sicuramente rimane difficile compri bella pannocchia rosichi tutta almeno mangia qualcosa ,1
101591,grazie avergli lasciato 7 juan grande vogliamo bene,1
56471,sei stato fantastico maglia giallorossa grazie dimenticare tifosi romanisti sempre sostenuto ,1
56469,secondo me questo nulla straordinario puo pedalare vuole vale 300 mil da leggo vale miliardo ,1
56466,e tifoso esalta facilmente,1
56464,gia piacevi porco mondo guardo icon immagino cosi illudo,1
28720,e orgogliosi averti squadra ,1
56482,tu l unico tu migliore giocatore mondo allah bless you,1
101559,grazie risposta sempre forza juve ,1
101558,ahahahah fascio io fascio io bhe si ,1
133030,bellissimi bimbo moooolto ,1
101520,innamorata bimbi ,1
28615,buongiorno alfredo ho letto c e stato malcom potrebbe essere realmente un altro colpo dirittura d arrivo casa dopo ,1
56528,e orgogliosi te colore pelle essere essere umano noi niente giustifica discriminazione confronti persona tale azione verra ripudiata ogni angolo pianeta ,1
133075,buon compleanno pipa ,1
133073,ho incontrato comprato ieri regalato bottiglia tignanello ora posso mori ,1
101529,bellissimo gol esultanza cosi piena entusiasmo grande lollo ,1
56523,presidente porcatici fallo perfavore cosa chiediamo mercato perfavore presidente fallo per cavani fallo presidente ,1
28625,esempio professionista assoluto grazie tutto,1
101533,complimenti interpretazioni sempre azzeccate ,1
133064,ciao matador christian napoli materdei ho 7 anni aspettano san paolo sogno spero bimbi possano stare papa perche valori veri famiglia riest so chiacchier adoro,1
101534,una croazia troppo superiore mette k o argentina dir poco imbarazzante semplicemente meraviglioso ,1
101535,buongiorno campione vediamo l ora vederti allenamenti ,1
56521,le prese culo auguro finite sempre migliori inizio stagione odinato propositivo ormai quando serve puo contare lui spero tirargliela secondo tempo juveroma,1
28630,sono orgogliosa te stagione fatto delluomo dimostrato potrei amarti cosi quattro anni parte ,1
28631,ma firmalo bianco dai cosa migliore amala ,1
133057,grande andrea forza coraggio aspettiamo ,1
28633,super orgogliosa magia umilta ,1
28636,grandi ,1
56515,argentinacroazia grandissima croazia superbi messi fantasma nazionale ,1
101544, io credo sincero lo credo voglio credere e sentirti vederti leggerti cosi carico onore forse un sogno te ,1
56511,grazie fantastici 7 anni insieme auguro bene possibile,1
56507,benvenuta piccola alma tanti auguri te neo mamma ,1
133041,sono orgoglioso colore pelle essere francese senegalese napoletano uomo voglio bene ,1
28653,ahahahahhaahhahaah godo quel nano insigne cr7,1
28656,sei grande ,1
28657,repost contento unaltra importante vittoria strada ancora lunga avanti cosi finoallafine,1
28659,a quest ora un attentato grazie auguri estesi conosco buone feste ,1
56459,kalidou fisico giocare basket stato ottimo sport unisco auguri ammirevole campione,1
132964,buon natale te ,1
28727,sei gia diventato noi grande francesco continua cosi ,1
132959,ti vogliamo presto campo grande ,1
101669,grande squadra toro ,1
101671,ciao campione benvenuto torino fieri averti forzajuve,1
28796,io amo profondo cuore ,1
56400,bravo blaise fatto buon mondiale grazie km fatto fare mister forzajuve,1
132878,parlare facile analizzare po complicato ,1
28801,grazie oggi ragazzo sostiene sempre ,1
56395,sarebbe fantastico,1
28808,io sempre vedere notizie auguro solo lo prendiamo altrimenti diventiamo zimbello fido grande dato prima notizia ,1
101689,parlavamo giustamente presentazione pompa magna adesso chiari presentazione cr7 restera storia juventus pronti lunedi cr7juve,1
132858,hai rappresentato grande colori sempre riconoscente strade divideranno solo temporaneamente resterai finoallafine grazie stephan grazie cuore,1
28817,ciao grazie tutto fare troppo male l anno prossimo magari bel cartellino prima roma inter,1
56383, shocking sono tentato dall offerta juventus poter tentare perdere finale champions potrebbe essere un esperienza vita preziosa me torino piazza ideale poterci provare dopo averne vinte 5 5 ,1
132854,talmente felice grazie cristiano scegliere vecchia signora ,1
56382,mi piace ricordarti cosi sorridente pieno pollo fritto meglioungiornodabaccachecentodakalinic bacca worldcup col,1
56380,si certo cammino sforzi caviglia no diciamo capriole ,1
28826,ahhahahahahaahhaahahahahahahahahahahahahahahahaahahahahahahahahahaahahahahahahahahahaha adiosssssssssssssssssssssssssssssssssssss,1
56375,sei grande uomo kalidou koulibaly grande cuore abbasso razzismo razzisti,1
132844,secondo me ottimo colpo parte milan ,1
132841,che tenerezza fa capire rosika na cifra ,1
132837,bravo adesso l ultimo sforzo poi torni devi conoscere nuovo arrivato croaziainghilterra croeng,1
132836,perche volevi andare napoli grande campione guardami occhi,1
56369,l opera bella louvre riconoscete pubblicate gioconda italiana caso ,1
28838,la juve club forti mondo grande sfida pronto affrontarla benvenuto  juve juventusstadium juventusfans juventusfc forzajuve forzajuventus instajuve instajuventus vamosjuve finoallafine fin,1
28840,i tifosi s illudono vedere paura occhi antijuventini prezzo,1
56364,siamo te campione ,1
132825,ce bravi lui stop ,1
56360,grazie pratice eternamente grato giocatore luomo sei,1
56409,tenetevi gioconda dateci ,1
132819,ahahahah grande ,1
132892,finalmente obiettivo stagionale centrato dopo anni fallimenti calcio milinkovic fenomeno suola tre minuti cambiato tutto tutto grazie ragazzi cuore alla credeva laziointer,1
132901,e niente bellissimo dico solo questo grazie grazie cr7day cr7juve cr7 ronaldo ronaldoday,1
56452,ti amo juventussampdoria,1
56451,grandissimo stacco testa cavallo battaglia,1
28732,per stima massima player meraviglioso invidia,1
101615,tantissimi auguri campione ,1
132950,grade flash ottimo spezzone dipartita larbitro fatto fenomeno annullando gol buono bravo flash ,1
132948,grazie capitano sempre bandiera campione vero juventino,1
101622,niente valore comunque superiore qualche mese parte buona giornata eh,1
132943,mamma ogni volta sofferenza ,1
28742,grande douglas spettacolo vedervi giocare insieme benvenuto juve cristiano ,1
132941,per parlare seri centrocampo chambers difesa squadra simpaticissima,1
56442,ma dio grazie ,1
132938,credo interisti daccordo questo ,1
101630,sempre migliore ,1
101632,il concetto espresso sembrava chiarissimo condivisibile meno parlo fatto parallelismo champions nn l uscita portogallo detto cio condivido pensiero vinto goditela c e sempre poi tempo mercato soldi ,1
101633,daje ninja giocatore dinamico te centrocampo serve pane dacci dentro facci sognare magari sognare occhi aperti ausilio regala carvalho argine davanti difesa cambiasso bei tempi,1
56435,ah beh permetti anziano calcio amo fatto calciatori falcao pruzzo conti dibartolomei e nappi valigi onorato maglia maglia sola campo va ,1
132926,lo spero l ultima volta ragione fortuna quindi mi fidero ,1
101637,buon compleanno bomber ,1
132923,ridi ridi tanto rimanete succursale prima squadra milano dice storia ,1
132922,deve rimanere noi grandi portieri vende colpo culo trovato ora dobbiamo tenerlo ogni costo ,1
132920,ma pens comprare giocatori fate complimenti merd e ,1
101641,la vedo dura cl boh speriamo c e ronaldo fortuna grande stagione ora bravo ,1
28766,buon pomeriggio amici lbmundial pochi minuti scendono campo francia peru due idoli assoluti mondiale avincula carrillo pronti ,1
101648,non godendo tanto mondiale ce italia delle frega meno zero diventati zimbello tifosi ogni squadra italiana prendono culo tutti capita voi ,1
28770,i complimenti manutenzione prato figliola li potra correre felice ,1
56419,aggiungerei anche difensori forti mondo,1
132903,tantissimi auguri grande juan voglio bene ,1
101662,forza ivan italiano guardato partita stassera fiere partita emozionate,1
132550,portateci ognuno comprera maglietta ,1
29099,auguri te eli cuore happynewyear2019 d accordo auguri tutti ,1
29103,qualche anno ottimi livelli italiani poca esperienza europea grande talento sprecato,1
29417,figuriamoci concludevi spruzzata vittimismo solita frignata nord sud sud meraviglioso abita peccato piaga te peccato ,1
132178,grazie steph storia bianconera,1
55941,buon anno te famiglia big man,1
29423,il nome evocativo non possiamo mancare ,1
132169,ti conosciuto x caso foto capito subito ragazzo speciale auguro meglio grazie tutto,1
55934,credo ancora sogni credo ancora calcio romantico passione maglia lamore condiviso giocatore tifoseria resta radja resta noi ,1
55932,bhe effetti deve essere fortissimo basta considerare ancora firmato milan quindi e libero nonostante questo 1 contratto 2 cerca nessuno 3 e disposto venire qui senza el,1
132164,pavo grande ,1
102218,questa esultanza emozionato nota dallabbraccio gattuso tanto pensando ordinare maglia seconda questanno dopo capitan 13,1
29441,per me e piacere e da stasera seguiro io,1
29443,il 5 compleanno che magnifico regalo sarebbe ,1
102229,e vero e ufficialmente giocatore juventus ,1
29415,e comunque quando incazza tanta roba ,1
132147,amore sviscerato adesso zorro boban prima quindi spero croazia,1
132145,la maglia bomber ancora grazie ,1
132143,bravo ragazzi,1
55918,quanto figooooo quanto amo quanto top ,1
29450,0 4 juve vince facile 9 ,1
132139,da romanista dispiace tanto auguro meglio grazie fatto roma noi ,1
132137,questo sport vogliamo rispetto sana competizione fenomeni campo prima vita urupor worldcup,1
102234,grande nagatomo buona fortuna sempre grazie,1
55915,e forte cosi l abbiamo,1
29454,anda via juventus cuore bianconero finoallafine,1
29456,non mai stata super fan mauro poco stati oggi capitano stato sontuoso grazie speriamo tempo dia altre notti europee riscattarci insieme ,1
