,tweet_text,sentiment
38273, cavallo di pura razza indomabile felice per la tua finale faró il tifo per te orgogliosa di averti alla juventus ,1
112606,il colpo più grande nel calciomercato italiano degli ultimi 20 anni alla rende più bello il torneo della prossima ,1
145096,nostro amato ieri allo stadio durante la partita a san gallo ti vogliamo bene e siamo sempre orgogliose di te lichtsteiner stephanlichtsteiner…,1
70660, salutatelo da parte mia complimenti per la champions vinta con la juve ,1
38259,our life with you was more than just a kiss resta con noi uno di noi membro della lupi famiglia forza romano ninja asroma r4elive,1
23134, basta che rinnova che li faccia come vuole i capelli,1
59639, grande giocatore di subbuteo io non ho mai visto che corre er moviola sembra vampeta clonato,1
131603, bravo kalidou come napoletano sono orgoglioso di te sei uno di noi sei una brava persona da quegli spalti solo vigliacchi razzisti che da decenni sputano rabbia e cattiveria ,1
112574, grande cavani anche noi napoletani siamo stati molto dispiaciuti della eliminazione dell uruguay edi lo ricordiamo sempre con affetto quando giocava nel napoli per noi resta sempre il matador indimenticabile resta sempre un campione di vita ciao,1
59637, sei un vero leone mario il popolo juventino non puo che essere fiero di te e di averti come giocatore della nostra squadra vai avanti cosi siamo tutti con voi forza croazia ,1
131599,per tutti quelli che lo criticano paracarro palo della luce ecc sucate tutti forever marione ,1
145080, grazie per questo ennesimo regalo che ci fate mostrandoci la nostra amata inter,1
23126, non sono un tifoso juventino tutt altro però il mondiale di dybala e higuain non è nemmeno iniziato davanti hanno tanta di quella scelta che è più facile sbagliare che indovinare la formazione e tutto sommato è giusto che l unico sicuro del posto sia messi ,1
145082, grandissimo impatto ieri continua così forza napoli ,1
70669, sono contento per te gonzalo come la gran parte degli juventini ti voglio bene e ti auguro il meglio ,1
145085, bravo gomez ,1
23120, e la compreremo molto presto ,1
145086, auguri a tutti ,1
38268,comunque grazie per l ennesima volta hai salvato il risultato non dimentichiamo a solo 19 anni milanspal,1
70672, bellissima famiglia blaise ,1
59634, amore amore amore sento amore per tutti ,1
112578, buon natale portierone a te e famiglia salute serenità e amore ,1
23113, cmq è una cosa secondaria spero solo che venga e sia stato il mister a volerlo ,1
23112, grazie anche a questo coglione ,1
70677,lui ha scelto la e questo mi riempie di un orgoglio infinito grazie cr7juve,1
145095, ma x favore loro lo fanno un giorno si l altro pure,1
70697, auguri grande uomo ,1
70698, semplicemente fantastic guardare il sorriso di allegri nn ha prezzo ,1
145126,comunque una cosa la devo dire i gol più belli li fa sempre buonnatale,1
38288, ma parla come mangi vai è meglio,1
102687,doppietta di morata congratulazione alvaritoooooo ,1
145152, anche tu resterai sempre nei nostri cuori caro lich ,1
112592, un bel matador per il nostro napoli forzanapolisempre,1
59609, comunque i brasiliani quando si tratta di soldi sono i peggio questo si è offerto a tutto il mondo ,1
131568,questa è una giornata storica uno dei migliori giocatori della storia il migliore del momento vestirà i nostri colori grazie bem vindo cr7 cr7juve ronaldo cr7allajuventus finoallafine,1
112594, benvenuto romeo er mejo der colosseo tanti auguri a voi ,1
112596, auguri e non me lo toccate e bianconero nel cuore ,1
102678, non ci sono dubbi sei un grande professionista ,1
38307, sono d’accordo questo giocatore è stato determinante per impegno qualità e come persona,1
70729, peccato che oggi molto sia sacrificato a vantaggio delle tv complimenti per il suo eccezionale lavoro ed un caro saluto a lei ,1
23028, loro si che sanno sostituire il miglior centrocampista della serie a con un giocatore scartato dalla nazionale e dal proprio club è il massimo good job monkey,1
145166, questa è l’essenza di tutto io non sarò bravo nella sintesi dei concetti lei si ,1
70730, siete stati grandi avete giocato con il cuore bravi,1
145168, avevi ragione ho apprezzato ,1
23023, per completezza eh che a prendere tweet di tre anni fa son bravi tutti e anche un po rosicanti ,1
23022,grazie per la dedica gonzalo non dovevi ,1
70732, sarò l’ultimo a crederti forse ma io ti aspetto sul campo per vederti fare quello che hai sempre fatto dai ninja ,1
23019, auguri ,1
70735, grande uomo noi juventini ti stimiamo,1
38312, siamo tutti grande kalidou non ti devi vergognare di niente sono gli altri che si devono vergognare kk26 famiglia forzanapolisempre difendolacittà,1
131558, capitano rinnova e rifacciamo la grande inter,1
131556, in bocca al lupo per il mondiale alla abbiamo ancora bisogno di te ora sei un senatore non ci abbandonare proprio adesso ,1
102667, tifo croazia come un matto lo faccio per te per ma tu devi tornare all che noi tifosi non abbiamo mai smesso di volerti bene ,1
23043, personalmente mancherai ad ogni partita cmq sempre forza roma ,1
145149, sono convinto che un giorno quando morirai di vecchiaia mi auguro che non ti capiti mai e che tu viva sempre almeno altri cent anni capiranno che eri davvero tu il del napoli il top del top del napoli sono convinto di questo tu sei davvero top,1
145148, da milanista sono contento ho sempre ammirato cristiano r anche se andra alla juve ne guadagna tutta la serie a complimenti a lei bargiggia p ,1
145136, solo così si può indossare questa maglia con il ,1
38289, concordo buona serata ,1
59617, vedremo ma sará sempre nostra scelta ,1
70703, francese senegalese napoletano uomo grande uomo,1
23068, grande partita oggi migliore in campo per i goal quest anno è destino che segni di più in champions meglio ancora,1
38292, grande mister spalletti hai esaurito il mio sogno portare il ninja grazie mister,1
23065,ciao è stato bello sognarti tu però torna lo stesso ché tanto il psg vi butta fuori con o senza mou ,1
23064, e proprio questo coccolato che fa la differenza e che a volte noi pensiamo ci sia e poi invece chissa che bonucci andasse via si sapeva la bastardata di leo e stata voler stare in italia per sfidare la juve intesa come allegri e qualche dirigente che lo ha messo alla porta,1
59614, ehi fargli i complimenti per la bella foto che hanno messo,1
23062, la passione e la grinta che mettevi ogni minuto dentro e fuori dal campo ti hanno reso indimenticabile juventino finoallafine,1
145135, sei bello ,1
102695,uuuueeee mi raccomando gioco semplice e non cavolate e il grande marione atalantajuventus,1
102689,a nainggolan je vorró bene per sempre uno di noi asroma ,1
38295, infatti risultava anche a me comunque sia sono sempre tanti ,1
23057, tutto il mio rispetto a salvo da catania,1
70709, un immenso grazie per aver sudato per questa maglia ti ricorderò sempre come uomo vero grazie,1
145141, grandissimi auguri a te kalidou fratello vederti in campo è sempre un emozione 2019 volte grazie ,1
102693, già se ne va te ne andare pure te resta a roma ,1
70711, che grande el panita fiero di averlo alla juve sia come calciatore che come persona ti si vuole bene,1
23051, addio radja anche il tuo rifiuto alla sciarpa dei rivali mi ha emozionato onore a te ninja ,1
112590, buon anno fede ,1
23049,arrivati 3 dei 5 nazionali tutti e tre in strepitosa forma zielinski e crediamo in voi quest anno il potere è più potere che mai forzanapolisempre,1
102690, fratello mio sono fiero di te non guarda quelli ignoranti,1
145881,il tuo attegiamento nel campo con i nostri colori è un esempio da seguire da tutti gli altri in bocca al lupo nonostante gli colori sarai sempre il nostro campione roma ti amera sempre e sarai sempre benvenuto a roma ci mancherai e dal fondo del cuore grazie ,1
22232, buon anno nuovo campione,1
38749, sofferto lottato e vinto sei proprio un vero livornese di scoglio grande giorgio ,1
21461, con tanto di sponsor che bella pubblicità non arrivano neanche a queste cose se metti sponsor dietro i calciatori devi pesare le parole higuain se querela fa bene,1
71872, forza ragazzi sei un grande bonucci,1
146572, bravo io sono juventino ma quando venne ronaldo il fenomeno all’inter sono vecchio fui molto felice e adoravo vederlo giocare la serie a deve fare sistema e riportare i grandi campioni in italia farebbe bene a tutto il campionato,1
59013, si vede da lontano che stai a rosicare per il probabile arrivo di alla pensa al tuo che é in condizioni misere con affetto ,1
146580, pastore tanta roba per me conosce bene il nostro campionato ed ha molta esperienza in europa,1
113155, gran bel gol ma devi essere più continuo e più cattivo ,1
71879, ti stimo ,1
21449, grazie bella auguri a te ,1
59006, beato a te che ridi mai vista una trattativa così brutta una barzelletta del calcio me auguro che santon non passi le visite così ci passi un altro mese a parlare di questa trattativa ciao romano e romanista a vita,1
130821,il calcio di sarri ha trasmesso passione pura come ascoltare un tango di astor piazzolla struggente e coinvolgente ,1
71883, c calcola mi sono iscritto a twitter solo per contattarti non so come finirà la tua avventura alla roma ma ti ringrazio per tutto per ciò che hai rappresentato e per quello che sei stato per noi e per me grazie ninja ad maiora,1
21444, bel divano cris ,1
101649,buon pomeriggio pigliamm elmatador ,1
101648, non mi sto godendo più di tanto il mondiale ma non perché non ce l italia delle quale mi frega meno di zero ma perché siamo diventati lo zimbello dei tifosi di ogni squadra italiana mi prendono per il culo tutti capita anche a voi ,1
21440, per una volta un analisi corretta complimenti ,1
146591, tanti auguri stephan e forza juve ,1
39155, che bella suggestione speriamo che si tramuti in realtà,1
59003,fieri e ancora increduli di averti con noi ,1
21435, che bella questa foto dagli occhi di modri grande giocatore traspare la gioia di essere vicino ad un mito come francesco totti good luck modri ,1
146595, bravissimo mario bravo bravo bravo croeng,1
21432, magica juventus grazie per tutte le soddisfazioni che ci regali ,1
59001, aspetto con ansia e trepidazione il giorno che il marciume tenuto nascosto salti fuori e allora ne vedremo delle belle ,1
71892, tantissimi auguri pipita sempre uno di noi finoallafine,1
101641, la vedo dura in cl boh speriamo c è ronaldo per fortuna grande stagione per ora bravo ,1
146569,siam venuti fin qui siam venuti fin qui per vedere segnare forza pipita resisti e conquistati il posto nella oltrelafineperamore,1
21464, il mio negrone ,1
39160, la mia carriera non ha avuto nulla di facile e sono uno a cui piace uscire dalla mia zona di comfort sono fiducioso in me stesso nei compagni e nel club questo è cr7 cr7day juventus cristianoronaldo,1
71869,te lo meriti perchè sei il centrocampista più forte del mondo e la storia ti ricorderà per essere stato uno dei più forti di sempre modricismo,1
71851, sei un grande uomo un grande papà sempre nel nostro cuore,1
146543, ci vediamo a febbraio cuore mio ,1
130838, anche ieri kk hai messo tutti a ko grande koulibaly ,1
101671, ciao campione benvenuto a torino siamo fieri di averti con noi forzajuve,1
146548, ottima partita paulo arrivano anche le reti di sicuro forza juve,1
39134, buona fortuna dries tifo per te e tutti i giocatori del fateci onore,1
101669, grande squadra questo toro ,1
146551, tifo inter ma oggi tifo anche per te e per asamoah e per duvan zapata ecc ,1
71857, sostengo l ac milan ma tu sei il mio difensore preferito in serie a e anche nel mondo non preoccuparti sei fantastico,1
59018, ci vorrebbero andonio gonde e il suo parrucchino per avere vittorie e grande giouco ,1
21479, go dries go torna campione del mondo ciro ,1
39137, mi fido di te quella maglia va onorata e rispettata in campo fino alla morte baka forza milan non si molla un cazzo ,1
71862,grande nell uno contro uno sei sempre una garanzia per gli avversari ybjuve youngboysjuve,1
146558,g1gi dopo aver pianto durante la conferenza stampa del nostro capitano pubblico questo gol con umiliazione per i prescritti da parte di dopo averli purgati che insieme al gol del pipita del 28 aprile scorso questa è un altra perla di godimento ,1
21474,hey ringrazia il cielo di avere un allenatore come e non un coglione tatuato come il tuo ct in nazionale,1
